Tiempo (s),Amplitud Normalizada
0.4528333333333333,0.018539386649581633
0.45285416666666667,0.018539386649581633
0.452875,0.018539386649581633
0.45289583333333333,0.018539386649581633
0.4529166666666667,0.018539386649581633
0.4529375,0.018539386649581633
0.45295833333333335,0.018539386649581633
0.45297916666666665,0.018539386649581633
0.453,0.018539386649581633
0.4530208333333333,0.018539386649581633
0.4530416666666667,0.018539386649581633
0.4530625,0.018539386649581633
0.45308333333333334,0.018539386649581633
0.45310416666666664,0.018539386649581633
0.453125,0.018539386649581633
0.45314583333333336,0.018539386649581633
0.45316666666666666,0.018539386649581633
0.4531875,0.018539386649581633
0.4532083333333333,0.018539386649581633
0.4532291666666667,0.018539386649581633
0.45325,0.018539386649581633
0.45327083333333335,0.018539386649581633
0.45329166666666665,0.018539386649581633
0.4533125,0.018539386649581633
0.4533333333333333,0.018539386649581633
0.45335416666666667,0.018539386649581633
0.453375,0.018539386649581633
0.45339583333333333,0.018539386649581633
0.4534166666666667,0.018539386649581633
0.4534375,0.018539386649581633
0.45345833333333335,0.018539386649581633
0.45347916666666666,0.018539386649581633
0.4535,0.018539386649581633
0.4535208333333333,0.018539386649581633
0.4535416666666667,0.018539386649581633
0.4535625,0.018539386649581633
0.45358333333333334,0.018539386649581633
0.45360416666666664,0.018539386649581633
0.453625,0.018539386649581633
0.45364583333333336,0.018539386649581633
0.45366666666666666,0.018539386649581633
0.4536875,0.018539386649581633
0.4537083333333333,0.018539386649581633
0.4537291666666667,0.018539386649581633
0.45375,0.018539386649581633
0.45377083333333335,0.018539386649581633
0.45379166666666665,0.018539386649581633
0.4538125,0.018539386649581633
0.4538333333333333,0.018539386649581633
0.45385416666666667,0.018539386649581633
0.453875,0.018539386649581633
0.45389583333333333,0.018539386649581633
0.4539166666666667,0.018539386649581633
0.4539375,0.018539386649581633
0.45395833333333335,0.018539386649581633
0.45397916666666666,0.018539386649581633
0.454,0.018539386649581633
0.4540208333333333,0.018539386649581633
0.4540416666666667,0.018539386649581633
0.4540625,0.018539386649581633
0.45408333333333334,0.018539386649581633
0.45410416666666664,0.018539386649581633
0.454125,0.018539386649581633
0.45414583333333336,0.018539386649581633
0.45416666666666666,0.018539386649581633
0.4541875,0.021785601435701553
0.4542083333333333,0.021785601435701553
0.4542291666666667,0.021785601435701553
0.45425,0.021785601435701553
0.45427083333333335,0.021785601435701553
0.45429166666666665,0.021785601435701553
0.4543125,0.021785601435701553
0.4543333333333333,0.021785601435701553
0.45435416666666667,0.021785601435701553
0.454375,0.021785601435701553
0.45439583333333333,0.021785601435701553
0.4544166666666667,0.021785601435701553
0.4544375,0.021785601435701553
0.45445833333333335,0.021785601435701553
0.45447916666666666,0.021785601435701553
0.4545,0.021785601435701553
0.4545208333333333,0.021785601435701553
0.4545416666666667,0.021785601435701553
0.4545625,0.021785601435701553
0.45458333333333334,0.021785601435701553
0.45460416666666664,0.021785601435701553
0.454625,0.021785601435701553
0.45464583333333336,0.021785601435701553
0.45466666666666666,0.021785601435701553
0.4546875,0.021785601435701553
0.4547083333333333,0.021785601435701553
0.4547291666666667,0.021785601435701553
0.45475,0.021785601435701553
0.45477083333333335,0.021785601435701553
0.45479166666666665,0.021785601435701553
0.4548125,0.021785601435701553
0.4548333333333333,0.021785601435701553
0.45485416666666667,0.021785601435701553
0.454875,0.021785601435701553
0.45489583333333333,0.021785601435701553
0.4549166666666667,0.021785601435701553
0.4549375,0.021785601435701553
0.45495833333333335,0.021785601435701553
0.45497916666666666,0.021785601435701553
0.455,0.021785601435701553
0.4550208333333333,0.021785601435701553
0.4550416666666667,0.021785601435701553
0.4550625,0.021785601435701553
0.45508333333333334,0.021785601435701553
0.45510416666666664,0.021785601435701553
0.455125,0.021785601435701553
0.45514583333333336,0.021785601435701553
0.45516666666666666,0.021785601435701553
0.4551875,0.021785601435701553
0.4552083333333333,0.021785601435701553
0.4552291666666667,0.021785601435701553
0.45525,0.021785601435701553
0.45527083333333335,0.021785601435701553
0.45529166666666665,0.021785601435701553
0.4553125,0.021785601435701553
0.4553333333333333,0.021785601435701553
0.45535416666666667,0.021785601435701553
0.455375,0.021785601435701553
0.45539583333333333,0.021785601435701553
0.4554166666666667,0.021785601435701553
0.4554375,0.021785601435701553
0.45545833333333335,0.021785601435701553
0.45547916666666666,0.021785601435701553
0.4555,0.021785601435701553
0.4555208333333333,0.021785601435701553
0.4555416666666667,0.021785601435701553
0.4555625,0.021785601435701553
0.45558333333333334,0.021785601435701553
0.45560416666666664,0.021785601435701553
0.455625,0.021785601435701553
0.45564583333333336,0.021785601435701553
0.45566666666666666,0.021785601435701553
0.4556875,0.021785601435701553
0.4557083333333333,0.021785601435701553
0.4557291666666667,0.021785601435701553
0.45575,0.021785601435701553
0.45577083333333335,0.021785601435701553
0.45579166666666665,0.021785601435701553
0.4558125,0.021785601435701553
0.4558333333333333,0.021785601435701553
0.45585416666666667,0.021785601435701553
0.455875,0.021785601435701553
0.45589583333333333,0.021785601435701553
0.4559166666666667,0.021785601435701553
0.4559375,0.021785601435701553
0.45595833333333335,0.021785601435701553
0.45597916666666666,0.021785601435701553
0.456,0.021785601435701553
0.4560208333333333,0.021785601435701553
0.4560416666666667,0.021785601435701553
0.4560625,0.021785601435701553
0.45608333333333334,0.021785601435701553
0.45610416666666664,0.021785601435701553
0.456125,0.021785601435701553
0.4561458333333333,0.021785601435701553
0.45616666666666666,0.021785601435701553
0.4561875,0.021785601435701553
0.4562083333333333,0.021785601435701553
0.4562291666666667,0.021785601435701553
0.45625,0.021785601435701553
0.45627083333333335,0.021785601435701553
0.45629166666666665,0.021785601435701553
0.4563125,0.021785601435701553
0.4563333333333333,0.021785601435701553
0.45635416666666667,0.021785601435701553
0.456375,0.021785601435701553
0.45639583333333333,0.021785601435701553
0.4564166666666667,0.021785601435701553
0.4564375,0.021785601435701553
0.45645833333333335,0.021785601435701553
0.45647916666666666,0.021785601435701553
0.4565,0.021785601435701553
0.4565208333333333,0.021785601435701553
0.4565416666666667,0.021785601435701553
0.4565625,0.021785601435701553
0.45658333333333334,0.021785601435701553
0.45660416666666664,0.021785601435701553
0.456625,0.021785601435701553
0.4566458333333333,0.021785601435701553
0.45666666666666667,0.021785601435701553
0.4566875,0.021785601435701553
0.4567083333333333,0.021785601435701553
0.4567291666666667,0.021785601435701553
0.45675,0.021785601435701553
0.45677083333333335,0.021785601435701553
0.45679166666666665,0.021785601435701553
0.4568125,0.021785601435701553
0.4568333333333333,0.021785601435701553
0.4568541666666667,0.021785601435701553
0.456875,0.021785601435701553
0.45689583333333333,0.021785601435701553
0.4569166666666667,0.021785601435701553
0.4569375,0.021785601435701553
0.45695833333333336,0.021785601435701553
0.45697916666666666,0.021785601435701553
0.457,0.021785601435701553
0.4570208333333333,0.021785601435701553
0.4570416666666667,0.021785601435701553
0.4570625,0.021785601435701553
0.45708333333333334,0.021785601435701553
0.45710416666666664,0.021785601435701553
0.457125,0.021785601435701553
0.4571458333333333,0.021785601435701553
0.45716666666666667,0.021785601435701553
0.4571875,0.021785601435701553
0.4572083333333333,0.021785601435701553
0.4572291666666667,0.021785601435701553
0.45725,0.021785601435701553
0.45727083333333335,0.021785601435701553
0.45729166666666665,0.021785601435701553
0.4573125,0.021785601435701553
0.4573333333333333,0.021785601435701553
0.4573541666666667,0.021785601435701553
0.457375,0.021785601435701553
0.45739583333333333,0.021785601435701553
0.4574166666666667,0.021785601435701553
0.4574375,0.021785601435701553
0.45745833333333336,0.021785601435701553
0.45747916666666666,0.021785601435701553
0.4575,0.021785601435701553
0.4575208333333333,0.021785601435701553
0.4575416666666667,0.021785601435701553
0.4575625,0.021785601435701553
0.45758333333333334,0.021785601435701553
0.45760416666666665,0.021785601435701553
0.457625,0.021785601435701553
0.4576458333333333,0.021785601435701553
0.45766666666666667,0.021785601435701553
0.4576875,0.021785601435701553
0.45770833333333333,0.021785601435701553
0.4577291666666667,0.021785601435701553
0.45775,0.021785601435701553
0.45777083333333335,0.021785601435701553
0.45779166666666665,0.021785601435701553
0.4578125,0.021785601435701553
0.4578333333333333,0.021785601435701553
0.4578541666666667,0.021785601435701553
0.457875,0.021785601435701553
0.45789583333333334,0.021785601435701553
0.4579166666666667,0.021785601435701553
0.4579375,0.021785601435701553
0.45795833333333336,0.021785601435701553
0.45797916666666666,0.021785601435701553
0.458,0.021785601435701553
0.4580208333333333,0.021785601435701553
0.4580416666666667,0.021785601435701553
0.4580625,0.021785601435701553
0.45808333333333334,0.021785601435701553
0.45810416666666665,0.021785601435701553
0.458125,0.021785601435701553
0.4581458333333333,0.021785601435701553
0.45816666666666667,0.021785601435701553
0.4581875,0.021785601435701553
0.45820833333333333,0.021785601435701553
0.4582291666666667,0.021785601435701553
0.45825,0.021785601435701553
0.45827083333333335,0.021785601435701553
0.45829166666666665,0.021785601435701553
0.4583125,0.021785601435701553
0.4583333333333333,0.021785601435701553
0.4583541666666667,0.02125096670687702
0.458375,0.02125096670687702
0.45839583333333334,0.02125096670687702
0.45841666666666664,0.02125096670687702
0.4584375,0.02125096670687702
0.45845833333333336,0.02125096670687702
0.45847916666666666,0.02125096670687702
0.4585,0.02125096670687702
0.4585208333333333,0.02125096670687702
0.4585416666666667,0.02125096670687702
0.4585625,0.02125096670687702
0.45858333333333334,0.02125096670687702
0.45860416666666665,0.02125096670687702
0.458625,0.02125096670687702
0.4586458333333333,0.02125096670687702
0.45866666666666667,0.02125096670687702
0.4586875,0.02125096670687702
0.45870833333333333,0.02125096670687702
0.4587291666666667,0.02125096670687702
0.45875,0.02125096670687702
0.45877083333333335,0.02125096670687702
0.45879166666666665,0.02125096670687702
0.4588125,0.02125096670687702
0.4588333333333333,0.02125096670687702
0.4588541666666667,0.02125096670687702
0.458875,0.02125096670687702
0.45889583333333334,0.02125096670687702
0.45891666666666664,0.02125096670687702
0.4589375,0.02125096670687702
0.45895833333333336,0.02125096670687702
0.45897916666666666,0.02125096670687702
0.459,0.02125096670687702
0.4590208333333333,0.02125096670687702
0.4590416666666667,0.02125096670687702
0.4590625,0.02125096670687702
0.45908333333333334,0.02125096670687702
0.45910416666666665,0.02125096670687702
0.459125,0.02125096670687702
0.4591458333333333,0.02125096670687702
0.45916666666666667,0.02125096670687702
0.4591875,0.02125096670687702
0.45920833333333333,0.02125096670687702
0.4592291666666667,0.02125096670687702
0.45925,0.02125096670687702
0.45927083333333335,0.02125096670687702
0.45929166666666665,0.02125096670687702
0.4593125,0.02125096670687702
0.4593333333333333,0.02125096670687702
0.4593541666666667,0.02125096670687702
0.459375,0.02125096670687702
0.45939583333333334,0.02125096670687702
0.45941666666666664,0.02125096670687702
0.4594375,0.02125096670687702
0.45945833333333336,0.02125096670687702
0.45947916666666666,0.02125096670687702
0.4595,0.02125096670687702
0.4595208333333333,0.02125096670687702
0.4595416666666667,0.02125096670687702
0.4595625,0.02125096670687702
0.45958333333333334,0.02125096670687702
0.45960416666666665,0.02125096670687702
0.459625,0.02125096670687702
0.4596458333333333,0.02125096670687702
0.45966666666666667,0.02125096670687702
0.4596875,0.02125096670687702
0.45970833333333333,0.02125096670687702
0.4597291666666667,0.02125096670687702
0.45975,0.02125096670687702
0.45977083333333335,0.02125096670687702
0.45979166666666665,0.02125096670687702
0.4598125,0.02125096670687702
0.4598333333333333,0.02125096670687702
0.4598541666666667,0.02125096670687702
0.459875,0.02125096670687702
0.45989583333333334,0.02125096670687702
0.45991666666666664,0.02125096670687702
0.4599375,0.02125096670687702
0.45995833333333336,0.02125096670687702
0.45997916666666666,0.02125096670687702
0.46,0.02125096670687702
0.4600208333333333,0.02125096670687702
0.4600416666666667,0.02125096670687702
0.4600625,0.02125096670687702
0.46008333333333334,0.02125096670687702
0.46010416666666665,0.02125096670687702
0.460125,0.02125096670687702
0.4601458333333333,0.02125096670687702
0.46016666666666667,0.02125096670687702
0.4601875,0.02125096670687702
0.46020833333333333,0.02125096670687702
0.4602291666666667,0.02125096670687702
0.46025,0.02125096670687702
0.46027083333333335,0.02125096670687702
0.46029166666666665,0.02125096670687702
0.4603125,0.02125096670687702
0.4603333333333333,0.02125096670687702
0.4603541666666667,0.02125096670687702
0.460375,0.02125096670687702
0.46039583333333334,0.02125096670687702
0.46041666666666664,0.02125096670687702
0.4604375,0.02125096670687702
0.46045833333333336,0.02125096670687702
0.46047916666666666,0.02125096670687702
0.4605,0.02125096670687702
0.4605208333333333,0.02125096670687702
0.4605416666666667,0.02125096670687702
0.4605625,0.02125096670687702
0.46058333333333334,0.02125096670687702
0.46060416666666665,0.02125096670687702
0.460625,0.02125096670687702
0.4606458333333333,0.02125096670687702
0.46066666666666667,0.02125096670687702
0.4606875,0.02125096670687702
0.46070833333333333,0.02125096670687702
0.4607291666666667,0.02125096670687702
0.46075,0.02125096670687702
0.46077083333333335,0.02125096670687702
0.46079166666666665,0.02125096670687702
0.4608125,0.02125096670687702
0.4608333333333333,0.02125096670687702
0.4608541666666667,0.02125096670687702
0.460875,0.02125096670687702
0.46089583333333334,0.02125096670687702
0.46091666666666664,0.02125096670687702
0.4609375,0.02125096670687702
0.46095833333333336,0.02125096670687702
0.46097916666666666,0.02125096670687702
0.461,0.02125096670687702
0.4610208333333333,0.02125096670687702
0.4610416666666667,0.02125096670687702
0.4610625,0.02125096670687702
0.46108333333333335,0.02125096670687702
0.46110416666666665,0.02125096670687702
0.461125,0.02125096670687702
0.4611458333333333,0.02125096670687702
0.46116666666666667,0.02125096670687702
0.4611875,0.02125096670687702
0.46120833333333333,0.02125096670687702
0.4612291666666667,0.02125096670687702
0.46125,0.02125096670687702
0.46127083333333335,0.02125096670687702
0.46129166666666666,0.02125096670687702
0.4613125,0.02125096670687702
0.4613333333333333,0.02125096670687702
0.4613541666666667,0.02125096670687702
0.461375,0.02125096670687702
0.46139583333333334,0.02125096670687702
0.46141666666666664,0.02125096670687702
0.4614375,0.02125096670687702
0.46145833333333336,0.02125096670687702
0.46147916666666666,0.02125096670687702
0.4615,0.02125096670687702
0.4615208333333333,0.02125096670687702
0.4615416666666667,0.02125096670687702
0.4615625,0.02125096670687702
0.46158333333333335,0.02125096670687702
0.46160416666666665,0.02125096670687702
0.461625,0.02125096670687702
0.4616458333333333,0.02125096670687702
0.46166666666666667,0.02125096670687702
0.4616875,0.02125096670687702
0.46170833333333333,0.02125096670687702
0.4617291666666667,0.02125096670687702
0.46175,0.02125096670687702
0.46177083333333335,0.02125096670687702
0.46179166666666666,0.02125096670687702
0.4618125,0.02125096670687702
0.4618333333333333,0.02125096670687702
0.4618541666666667,0.02125096670687702
0.461875,0.02125096670687702
0.46189583333333334,0.02125096670687702
0.46191666666666664,0.02125096670687702
0.4619375,0.02125096670687702
0.46195833333333336,0.02125096670687702
0.46197916666666666,0.02125096670687702
0.462,0.02125096670687702
0.4620208333333333,0.02125096670687702
0.4620416666666667,0.02125096670687702
0.4620625,0.02125096670687702
0.46208333333333335,0.02125096670687702
0.46210416666666665,0.02125096670687702
0.462125,0.02125096670687702
0.4621458333333333,0.02125096670687702
0.46216666666666667,0.02125096670687702
0.4621875,0.02125096670687702
0.46220833333333333,0.02125096670687702
0.4622291666666667,0.02125096670687702
0.46225,0.02125096670687702
0.46227083333333335,0.02125096670687702
0.46229166666666666,0.02125096670687702
0.4623125,0.02125096670687702
0.4623333333333333,0.02125096670687702
0.4623541666666667,0.02125096670687702
0.462375,0.02125096670687702
0.46239583333333334,0.02125096670687702
0.46241666666666664,0.02125096670687702
0.4624375,0.02125096670687702
0.46245833333333336,0.02125096670687702
0.46247916666666666,0.02125096670687702
0.4625,0.02125096670687702
0.4625208333333333,0.014130941428474165
0.4625416666666667,0.014130941428474165
0.4625625,0.014130941428474165
0.46258333333333335,0.014130941428474165
0.46260416666666665,0.014130941428474165
0.462625,0.014130941428474165
0.4626458333333333,0.014130941428474165
0.46266666666666667,0.014130941428474165
0.4626875,0.014130941428474165
0.46270833333333333,0.014130941428474165
0.4627291666666667,0.014130941428474165
0.46275,0.014130941428474165
0.46277083333333335,0.014130941428474165
0.46279166666666666,0.014130941428474165
0.4628125,0.014130941428474165
0.4628333333333333,0.014130941428474165
0.4628541666666667,0.014130941428474165
0.462875,0.014130941428474165
0.46289583333333334,0.014130941428474165
0.46291666666666664,0.014130941428474165
0.4629375,0.014130941428474165
0.46295833333333336,0.014130941428474165
0.46297916666666666,0.014130941428474165
0.463,0.014130941428474165
0.4630208333333333,0.014130941428474165
0.4630416666666667,0.014130941428474165
0.4630625,0.014130941428474165
0.46308333333333335,0.014130941428474165
0.46310416666666665,0.014130941428474165
0.463125,0.014130941428474165
0.4631458333333333,0.014130941428474165
0.46316666666666667,0.014130941428474165
0.4631875,0.014130941428474165
0.46320833333333333,0.014130941428474165
0.4632291666666667,0.014130941428474165
0.46325,0.014130941428474165
0.46327083333333335,0.014130941428474165
0.46329166666666666,0.014130941428474165
0.4633125,0.014130941428474165
0.4633333333333333,0.014130941428474165
0.4633541666666667,0.014130941428474165
0.463375,0.014130941428474165
0.46339583333333334,0.014130941428474165
0.46341666666666664,0.014130941428474165
0.4634375,0.014130941428474165
0.46345833333333336,0.014130941428474165
0.46347916666666666,0.014130941428474165
0.4635,0.014130941428474165
0.4635208333333333,0.014130941428474165
0.4635416666666667,0.014130941428474165
0.4635625,0.014130941428474165
0.46358333333333335,0.014130941428474165
0.46360416666666665,0.014130941428474165
0.463625,0.014130941428474165
0.4636458333333333,0.014130941428474165
0.46366666666666667,0.014130941428474165
0.4636875,0.014130941428474165
0.46370833333333333,0.014130941428474165
0.4637291666666667,0.014130941428474165
0.46375,0.014130941428474165
0.46377083333333335,0.014130941428474165
0.46379166666666666,0.014130941428474165
0.4638125,0.014130941428474165
0.4638333333333333,0.014130941428474165
0.4638541666666667,0.014130941428474165
0.463875,0.014130941428474165
0.46389583333333334,0.014130941428474165
0.46391666666666664,0.014130941428474165
0.4639375,0.014130941428474165
0.4639583333333333,0.014130941428474165
0.46397916666666666,0.014130941428474165
0.464,0.014130941428474165
0.4640208333333333,0.014130941428474165
0.4640416666666667,0.014130941428474165
0.4640625,0.014130941428474165
0.46408333333333335,0.014130941428474165
0.46410416666666665,0.014130941428474165
0.464125,0.014130941428474165
0.4641458333333333,0.014130941428474165
0.46416666666666667,0.014130941428474165
0.4641875,0.014130941428474165
0.46420833333333333,0.014130941428474165
0.4642291666666667,0.014130941428474165
0.46425,0.014130941428474165
0.46427083333333335,0.014130941428474165
0.46429166666666666,0.014130941428474165
0.4643125,0.014130941428474165
0.4643333333333333,0.014130941428474165
0.4643541666666667,0.014130941428474165
0.464375,0.014130941428474165
0.46439583333333334,0.014130941428474165
0.46441666666666664,0.014130941428474165
0.4644375,0.014130941428474165
0.4644583333333333,0.014130941428474165
0.46447916666666667,0.014130941428474165
0.4645,0.014130941428474165
0.4645208333333333,0.014130941428474165
0.4645416666666667,0.014130941428474165
0.4645625,0.014130941428474165
0.46458333333333335,0.014130941428474165
0.46460416666666665,0.014130941428474165
0.464625,0.014130941428474165
0.4646458333333333,0.014130941428474165
0.4646666666666667,0.014130941428474165
0.4646875,0.014130941428474165
0.46470833333333333,0.014130941428474165
0.4647291666666667,0.014130941428474165
0.46475,0.014130941428474165
0.46477083333333336,0.014130941428474165
0.46479166666666666,0.014130941428474165
0.4648125,0.014130941428474165
0.4648333333333333,0.014130941428474165
0.4648541666666667,0.014130941428474165
0.464875,0.014130941428474165
0.46489583333333334,0.014130941428474165
0.46491666666666664,0.014130941428474165
0.4649375,0.014130941428474165
0.4649583333333333,0.014130941428474165
0.46497916666666667,0.014130941428474165
0.465,0.014130941428474165
0.4650208333333333,0.014130941428474165
0.4650416666666667,0.014130941428474165
0.4650625,0.014130941428474165
0.46508333333333335,0.014130941428474165
0.46510416666666665,0.014130941428474165
0.465125,0.014130941428474165
0.4651458333333333,0.014130941428474165
0.4651666666666667,0.014130941428474165
0.4651875,0.014130941428474165
0.46520833333333333,0.014130941428474165
0.4652291666666667,0.014130941428474165
0.46525,0.014130941428474165
0.46527083333333336,0.014130941428474165
0.46529166666666666,0.014130941428474165
0.4653125,0.014130941428474165
0.4653333333333333,0.014130941428474165
0.4653541666666667,0.014130941428474165
0.465375,0.014130941428474165
0.46539583333333334,0.014130941428474165
0.46541666666666665,0.014130941428474165
0.4654375,0.014130941428474165
0.4654583333333333,0.014130941428474165
0.46547916666666667,0.014130941428474165
0.4655,0.014130941428474165
0.46552083333333333,0.014130941428474165
0.4655416666666667,0.014130941428474165
0.4655625,0.014130941428474165
0.46558333333333335,0.014130941428474165
0.46560416666666665,0.014130941428474165
0.465625,0.014130941428474165
0.4656458333333333,0.014130941428474165
0.4656666666666667,0.014130941428474165
0.4656875,0.014130941428474165
0.46570833333333334,0.014130941428474165
0.4657291666666667,0.014130941428474165
0.46575,0.014130941428474165
0.46577083333333336,0.014130941428474165
0.46579166666666666,0.014130941428474165
0.4658125,0.014130941428474165
0.4658333333333333,0.014130941428474165
0.4658541666666667,0.014130941428474165
0.465875,0.014130941428474165
0.46589583333333334,0.014130941428474165
0.46591666666666665,0.014130941428474165
0.4659375,0.014130941428474165
0.4659583333333333,0.014130941428474165
0.46597916666666667,0.014130941428474165
0.466,0.014130941428474165
0.46602083333333333,0.014130941428474165
0.4660416666666667,0.014130941428474165
0.4660625,0.014130941428474165
0.46608333333333335,0.014130941428474165
0.46610416666666665,0.014130941428474165
0.466125,0.014130941428474165
0.4661458333333333,0.014130941428474165
0.4661666666666667,0.014130941428474165
0.4661875,0.014130941428474165
0.46620833333333334,0.014130941428474165
0.46622916666666664,0.014130941428474165
0.46625,0.014130941428474165
0.46627083333333336,0.014130941428474165
0.46629166666666666,0.014130941428474165
0.4663125,0.014130941428474165
0.4663333333333333,0.014130941428474165
0.4663541666666667,0.014130941428474165
0.466375,0.014130941428474165
0.46639583333333334,0.014130941428474165
0.46641666666666665,0.014130941428474165
0.4664375,0.014130941428474165
0.4664583333333333,0.014130941428474165
0.46647916666666667,0.014130941428474165
0.4665,0.014130941428474165
0.46652083333333333,0.014130941428474165
0.4665416666666667,0.014130941428474165
0.4665625,0.014130941428474165
0.46658333333333335,0.014130941428474165
0.46660416666666665,0.014130941428474165
0.466625,0.014130941428474165
0.4666458333333333,0.014130941428474165
0.4666666666666667,0.014130941428474165
0.4666875,0.010949319246326514
0.46670833333333334,0.010949319246326514
0.46672916666666664,0.010949319246326514
0.46675,0.010949319246326514
0.46677083333333336,0.010949319246326514
0.46679166666666666,0.010949319246326514
0.4668125,0.010949319246326514
0.4668333333333333,0.010949319246326514
0.4668541666666667,0.010949319246326514
0.466875,0.010949319246326514
0.46689583333333334,0.010949319246326514
0.46691666666666665,0.010949319246326514
0.4669375,0.010949319246326514
0.4669583333333333,0.010949319246326514
0.46697916666666667,0.010949319246326514
0.467,0.010949319246326514
0.46702083333333333,0.010949319246326514
0.4670416666666667,0.010949319246326514
0.4670625,0.010949319246326514
0.46708333333333335,0.010949319246326514
0.46710416666666665,0.010949319246326514
0.467125,0.010949319246326514
0.4671458333333333,0.010949319246326514
0.4671666666666667,0.010949319246326514
0.4671875,0.010949319246326514
0.46720833333333334,0.010949319246326514
0.46722916666666664,0.010949319246326514
0.46725,0.010949319246326514
0.46727083333333336,0.010949319246326514
